Timestamp,Oletko palkansaaja vai laskuttaja?,Ikä,Sukupuoli,Työkokemus,Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet,Työaika,Rooli,Etä- vai lähityö,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Kilpailukykyinen,Vapaa sana,Ideoita ensi vuoden kyselyyn,Etä,Kk-tulot
2022-10-05 11:47:13.016,Laskuttaja,36-40 v,mies,21.0,9.0,Devops,,160000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,,,,,
2022-10-05 11:57:21.450,Palkansaaja,31-35 v,,15.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Full-stack,Jotain siltä väliltä,,80000.0,Peruspalkka + provisio,True,,,50/50,6666.666666666667
2022-10-05 13:57:40.199,Palkansaaja,36-40 v,mies,14.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Lead developer,Jotain siltä väliltä,4630.0,58000.0,,False,,Voisi kysellä kuinka paljon työajasta voi käyttää itseopiskeluun tai muuhun ei suoraan tuottavaan työhön.,50/50,4833.333333333333
2022-10-05 14:27:57.580,Palkansaaja,31-35 v,mies,8.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Full-stack,Jotain siltä väliltä,4500.0,65000.0,"osa tunneista laskutettavia, näistä bonus",False,,,50/50,5416.666666666667
2022-10-05 16:05:48.095,Palkansaaja,26-30 v,mies,7.0,,,,,,,,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Team lead/full-stack,Jotain siltä väliltä,5600.0,70000.0,,True,,,50/50,5833.333333333333
2022-10-05 19:17:24.202,Palkansaaja,31-35 v,,8.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Senior backend engineer,Pääosin tai kokonaan etätyö,5100.0,,,True,,,Etä,
2022-10-06 07:22:12.481,Palkansaaja,36-40 v,mies,12.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Pilvi-infra,Pääosin tai kokonaan etätyö,5800.0,85500.0,,True,,,Etä,7125.0
2022-10-06 09:50:12.706,Palkansaaja,36-40 v,mies,12.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,"Ohjelmistokehittäjä (frontend-heavy full-stack, web/mobile))",Jotain siltä väliltä,5000.0,62500.0,,True,,,50/50,5208.333333333333
2022-10-06 09:50:59.019,Palkansaaja,31-35 v,mies,11.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,C++/Qt/QML Ohjelmistokehittäjä,Pääosin tai kokonaan toimistolla,4000.0,50000.0,,False,,,Toimisto,4166.666666666667
2022-10-06 10:07:24.193,Palkansaaja,36-40 v,mies,12.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,Lead developer,Jotain siltä väliltä,7000.0,102500.0,,True,,,50/50,8541.666666666666
2022-10-06 10:10:15.649,Palkansaaja,31-35 v,mies,3.0,,,,,,,,Turku,Konsulttitalossa,1.0,Full-stack -kehittäjä,Pääosin tai kokonaan etätyö,4500.0,56250.0,,True,,,Etä,4687.5
2022-10-06 12:16:48.934,Palkansaaja,26-30 v,,,,,,,,,,PK-Seutu,Konsulttitalossa,0.6,Backend,Pääosin tai kokonaan etätyö,2800.0,,,False,,,Etä,
2022-10-06 12:25:20.314,Palkansaaja,26-30 v,mies,5.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Integraatiokehittäjä,Pääosin tai kokonaan etätyö,4000.0,50000.0,,False,,,Etä,4166.666666666667
2022-10-06 12:29:27.738,Palkansaaja,36-40 v,mies,12.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Arkkitehti,Jotain siltä väliltä,6400.0,87000.0,,True,,,50/50,7250.0
2022-10-06 13:24:10.954,Palkansaaja,31-35 v,mies,9.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Software developer,Pääosin tai kokonaan etätyö,5000.0,63000.0,,False,,,Etä,5250.0
2022-10-06 13:38:25.773,Palkansaaja,36-40 v,mies,20.0,,,,,,,Aiven,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Vanhempi ohjelmistokehittäjä,Pääosin tai kokonaan etätyö,6167.0,77087.0,lisäksi optiot,True,,Palkan kilpailukykyisyyttä voisi arvioida skaalalla 1-5 eikä vain kyllä/ei....,Etä,6423.916666666667
2022-10-06 16:39:02.766,Palkansaaja,31-35 v,,8.0,,,,,,,Siili,PK-Seutu,Konsulttitalossa,1.0,Frontend developer,Pääosin tai kokonaan etätyö,4400.0,55000.0,,True,,,Etä,4583.333333333333
2022-10-06 16:43:52.992,Palkansaaja,36-40 v,mies,13.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,"Senior kehittäjä, front ",Jotain siltä väliltä,4500.0,56750.0,,False,,,50/50,4729.166666666667
2022-10-06 17:45:59.137,Palkansaaja,31-35 v,mies,7.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Cloud + DevOps,Jotain siltä väliltä,4800.0,60000.0,,True,,,50/50,5000.0
2022-10-07 06:21:57.024,Palkansaaja,31-35 v,mies,8.0,,,,,,,Suomalaisen konsulttitalon jenkkikonttori,Kalifornia,Konsulttitalossa,1.0,Full-Stack dev,Pääosin tai kokonaan toimistolla,10000.0,130000.0,,False,Ulkomailla.,,Toimisto,10833.333333333334
2022-10-07 07:31:51.362,Palkansaaja,31-35 v,mies,10.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Fullstack/azure kehittäjä,Jotain siltä väliltä,4700.0,58750.0,Vuosibonus tuloksesta,True,,Millä kielillä koodaa? Millä alustoilla?,50/50,4895.833333333333
2022-10-07 08:38:29.411,Palkansaaja,36-40 v,muu,2.0,,,,,,,Roby,PK-Seutu,Konsulttitalossa,1.0,Ohjelmistokehittäjä,Pääosin tai kokonaan etätyö,3100.0,38750.0,Yrityksen osakkeet,True,,,Etä,3229.1666666666665
2022-10-07 08:57:18.957,Laskuttaja,36-40 v,mies,14.0,8.0,"Kehitän ja tarjoan alustaa ohjelmistoalalle. Teen käyttöliittymäsuunnittelua, projektin johtamista, alustan viestintää ja myyntiä.",,180000.0,Itse,Suomesta,,,,,,,,,,,,"Aikanaan, kun toteutin laajan palkkatutkimuksen ohjelmistoalalle, sisällytin mukaan monia kysymyksiä työntekijöiden rooleista, arvoista, koulutustasosta ja tehtävänimikkeistä. Näistä sai sitten todella mielenkiintoista tietoa yhdistettynä palkkatietoihin. 

Vuosilaskutus on sellainen tapa kysyä palkkaa, että se johtaa helposti harhaan. Mitä jos on korkea laskutus, mutta päättää tehdä kuusituntista viikkoa? Mitä jos on vanhempainvapaalla puolet vuodesta? Tällaisella yhdellä vuosilaskutusta koskevalla kysymyksellä saa helposti harhaanjohtavia vastauksia.",,
2022-10-07 10:07:11.956,Palkansaaja,36-40 v,mies,14.0,,,,,,,Netumj,Tampere,Konsulttitalossa,1.0,Järjestelmäasiantuntija: DevOps,Jotain siltä väliltä,3600.0,45000.0,,True,,,50/50,3750.0
2022-10-07 10:27:41.971,Palkansaaja,26-30 v,mies,3.0,,,,,,,,PK-Seutu,Julkinen tai kolmas sektori,1.0,Ohjelmistokehittäjä,Pääosin tai kokonaan etätyö,3700.0,46250.0,,True,,,Etä,3854.1666666666665
2022-10-07 13:03:56.556,Palkansaaja,31-35 v,nainen,2.0,,,,,,,Wolt,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Frontend developer,Pääosin tai kokonaan etätyö,4250.0,53125.0,Kompensaation osana mahdollista saada optioita,True,"Olen alanvaihtaja, joten varsinaista työkokemusta devaajana on vähän, mutta domain-osaamista aiemman uran kautta paljon, joka vaikuttaa hieman palkkaan.","Kyselyn voisi toteuttaa myös englanniksi, sillä suomessa työskentelee paljon suomea taitamattomia :)",Etä,4427.083333333333
2022-10-07 13:06:06.515,Palkansaaja,31-35 v,nainen,5.0,,,,,,,Solita,Tampere,Konsulttitalossa,1.0,Frontend-kehittäjä,Jotain siltä väliltä,3850.0,48125.0,,True,,,50/50,4010.4166666666665
2022-10-07 13:14:05.341,Palkansaaja,36-40 v,nainen,15.0,,,,,,,,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Data scientist,Pääosin tai kokonaan etätyö,5400.0,64800.0,,,,,Etä,5400.0
2022-10-07 13:15:51.575,Palkansaaja,31-35 v,nainen,12.0,,,,,,,,Ruotsi,Julkinen tai kolmas sektori,0.8,Senior data scientist,Jotain siltä väliltä,3990.0,,,False,"Vastasin nyt yhden työnantajan mukaan, jolle teen 80% työaikaa. Teen myös 20% työaikaa eri työnantajalle ja sektorille mutta en huomioinut sitä vastauksissa koska menisi sekavaksi.","mietityttää, olisiko kuitenkin koulutustausta relevantti tieto?",50/50,
2022-10-07 13:32:13.082,Palkansaaja,31-35 v,nainen,8.0,,,,,,,,PK-Seutu,,1.0,Data engineer,Pääosin tai kokonaan etätyö,5565.0,69562.5,Optiomalli,False,,,Etä,5796.875
2022-10-07 13:37:47.322,Palkansaaja,41-45 v,mies,23.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",0.6,"Arkkitehti, fullstack dev backend-painotuksella, devops",Jotain siltä väliltä,4500.0,60000.0,"Ajattelen että osana mun kompensaatiota on saamani poikkeuksellisen suuri joustavuus työn määrän, työaikoijen, lomien (myös palkattomien) ja kaiken muunkin työhön liittyvän suhteen. Koskaan ei ole tarvinnut sanoa mihinkään mihin oikeasti haluaisin että ""en pääse kun on tärkeä työjuttu silloin"".",True,,,50/50,5000.0
2022-10-07 13:49:04.090,Palkansaaja,41-45 v,nainen,15.0,,,,,,,OP,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,,Jotain siltä väliltä,7000.0,90000.0,,True,,,50/50,7500.0
2022-10-07 14:10:46.444,Palkansaaja,26-30 v,nainen,2.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,,Pääosin tai kokonaan etätyö,4000.0,48000.0,,True,,,Etä,4000.0
2022-10-07 14:36:35.890,Palkansaaja,31-35 v,nainen,10.0,,,,,,,tietoliikennealan yritys,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,MDM-kehittäjä,Pääosin tai kokonaan etätyö,6200.0,77500.0,"käytössä myös bonusmalli, mutta en ole varma määräytymisperusteesta",True,,,Etä,6458.333333333333
2022-10-07 15:10:01.924,Palkansaaja,31-35 v,mies,10.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,Full-stack/liidi,Pääosin tai kokonaan etätyö,7100.0,89000.0,51-54% laskutuksesta,True,,,Etä,7416.666666666667
2022-10-07 16:17:06.550,Palkansaaja,31-35 v,nainen,8.0,,,,,,,,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Senior front end kehittäjä,Jotain siltä väliltä,5000.0,62500.0,,False,,,50/50,5208.333333333333
2022-10-07 17:22:27.856,Palkansaaja,26-30 v,mies,5.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Data Engineer,Jotain siltä väliltä,5000.0,68000.0,Kuukausipalkka ja päällä tasaisesti kaikille jaettava tulosperusteinen palkkio,True,,,50/50,5666.666666666667
2022-10-07 19:08:04.486,Palkansaaja,41-45 v,,18.0,,,,,,,,Tampere,Konsulttitalossa,1.0,Lead dev,Pääosin tai kokonaan toimistolla,5250.0,72000.0,,True,,,Toimisto,6000.0
2022-10-07 20:03:55.193,Palkansaaja,46-50 v,nainen,3.0,,,,,,,,Tampere,Konsulttitalossa,1.0,Full-stack,Jotain siltä väliltä,3190.0,,,False,,,50/50,
2022-10-07 20:17:29.952,Palkansaaja,26-30 v,nainen,6.0,,,,,,,,Oulu,WordPress-projekteja,1.0,Web developer,Jotain siltä väliltä,3300.0,41750.0,,False,,,50/50,3479.1666666666665
2022-10-07 20:21:16.460,Palkansaaja,26-30 v,nainen,5.0,,,,,,,Fraktio,PK-Seutu,Konsulttitalossa,1.0,Ohjelmistokehittäjä,Pääosin tai kokonaan toimistolla,4460.0,55750.0,,True,,,Toimisto,4645.833333333333
2022-10-07 20:26:11.894,Palkansaaja,31-35 v,mies,9.0,,,,,,,,Oulu,Konsulttitalossa,1.0,Backend,Pääosin tai kokonaan etätyö,5000.0,62500.0,,True,,,Etä,5208.333333333333
2022-10-07 20:35:32.473,Palkansaaja,21-25 v,mies,4.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Full stack,Pääosin tai kokonaan etätyö,5500.0,68750.0,,True,,,Etä,5729.166666666667
2022-10-07 22:08:49.098,Palkansaaja,36-40 v,mies,2.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Backend,Pääosin tai kokonaan etätyö,4130.0,51625.0,,False,,,Etä,4302.083333333333
2022-10-08 05:03:22.290,Palkansaaja,36-40 v,mies,8.0,,,,,,,,PK-Seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Senior Software Developer,Pääosin tai kokonaan etätyö,5680.0,71000.0,,True,,,Etä,5916.666666666667
2022-10-08 07:46:16.260,Palkansaaja,41-45 v,mies,3.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",1.0,Palvelupäällikkö,Jotain siltä väliltä,4020.0,50000.0,,True,,,50/50,4166.666666666667
2022-10-08 07:54:29.712,Palkansaaja,31-35 v,mies,1.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Full-stack,Pääosin tai kokonaan etätyö,5000.0,60000.0,,True,,,Etä,5000.0
2022-10-08 08:21:53.550,Palkansaaja,31-35 v,mies,8.0,,,,,,,Insta Advance,Tampere,Konsulttitalossa,1.0,"Senior SW Engineer, embedded systems",Pääosin tai kokonaan etätyö,5500.0,70000.0,,True,,,Etä,5833.333333333333
2022-10-08 08:50:50.086,Palkansaaja,36-40 v,mies,17.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",1.0,"Ohjelmistokehittäjä, full-stack, arkkitehti, devops-asiantuntija",Pääosin tai kokonaan etätyö,6000.0,80000.0,Osinkoja,True,,,Etä,6666.666666666667
2022-10-08 09:24:40.387,Palkansaaja,36-40 v,mies,15.0,,,,,,,,Tampere,Konsulttitalossa,1.0,Arkkitehtu,Pääosin tai kokonaan toimistolla,6500.0,81250.0,,True,,,Toimisto,6770.833333333333
2022-10-08 09:25:42.429,Palkansaaja,,mies,1.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",1.0,"Sovelluskehittäjä, full-stack",Pääosin tai kokonaan toimistolla,3150.0,39375.0,,True,,,Toimisto,3281.25
2022-10-08 09:49:19.660,Palkansaaja,26-30 v,mies,4.0,,,,,,,Fraktio,PK-Seutu,Konsulttitalossa,1.0,Full-stack,Pääosin tai kokonaan etätyö,4000.0,50000.0,,True,,,Etä,4166.666666666667
2022-10-08 11:16:35.533,Palkansaaja,26-30 v,mies,5.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,Full-stack,Pääosin tai kokonaan etätyö,5000.0,66200.0,,True,,,Etä,5516.666666666667
2022-10-08 11:23:46.297,Palkansaaja,36-40 v,mies,18.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Full-stack,Pääosin tai kokonaan etätyö,5100.0,63750.0,,False,,,Etä,5312.5
2022-10-08 12:37:54.607,Palkansaaja,41-45 v,mies,16.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Embedded C++,Pääosin tai kokonaan etätyö,6200.0,80000.0,Osakkeita noin 1500 euroa/vuosi,True,,,Etä,6666.666666666667
2022-10-08 15:35:53.194,Laskuttaja,36-40 v,,16.0,16.0,CxO,150.0,,Itse,Suomesta,,,,,,,,,,,,,,
2022-10-08 15:54:59.772,Palkansaaja,46-50 v,mies,24.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",1.0,"Ohjelmistokehittäjä, sulautetut",Pääosin tai kokonaan etätyö,4835.0,65000.0,,True,,,Etä,5416.666666666667
2022-10-08 17:51:29.718,Palkansaaja,31-35 v,mies,10.0,,,,,,,,Keskipohjanmaa,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,CIO,Jotain siltä väliltä,7300.0,,91250,True,,,50/50,
2022-10-08 20:21:43.246,Palkansaaja,36-40 v,mies,16.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Cto,Pääosin tai kokonaan etätyö,6200.0,77500.0,osakkeita lisäksi,True,,,Etä,6458.333333333333
2022-10-08 23:16:00.790,Palkansaaja,36-40 v,nainen,1.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Testiautomaatiokehittäjä,Pääosin tai kokonaan toimistolla,3000.0,,,True,"Olen työsuhteessa vuokrafirman kautta just nyt. Jos en olisi, saisin enemmän palkkaa.",,Toimisto,
2022-10-09 13:08:09.075,Palkansaaja,46-50 v,mies,23.0,,,,,,,,Tampere,Julkinen tai kolmas sektori,0.8,Projektipäällikkö,Pääosin tai kokonaan toimistolla,3500.0,45000.0,,True,,,Toimisto,3750.0
2022-10-09 15:03:32.501,Palkansaaja,41-45 v,mies,26.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",0.8,CTO,Pääosin tai kokonaan etätyö,10500.0,150000.0,Osakeomistus,True,,,Etä,12500.0
2022-10-09 16:13:16.580,Palkansaaja,26-30 v,mies,5.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,Full-stack,Pääosin tai kokonaan etätyö,4600.0,60000.0,,True,,,Etä,5000.0
2022-10-09 16:51:46.348,Palkansaaja,36-40 v,mies,16.0,,,,,,,Futurice,Tampere,Konsulttitalossa,0.8,Tech Lead,Pääosin tai kokonaan etätyö,4120.0,56000.0,,False,,,Etä,4666.666666666667
2022-10-09 17:09:07.468,Palkansaaja,31-35 v,mies,11.0,,,,,,,,Oulu,Julkinen tai kolmas sektori,1.0,,Pääosin tai kokonaan toimistolla,4600.0,73000.0,,True,,,Toimisto,6083.333333333333
2022-10-09 17:22:25.072,Palkansaaja,36-40 v,mies,3.0,,,,,,,,Joensuu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Ohjelmistokehittäjä,Pääosin tai kokonaan etätyö,2700.0,33750.0,,False,,,Etä,2812.5
2022-10-09 17:24:50.776,Palkansaaja,36-40 v,mies,15.0,,,,,,,Wolt,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Engineering team lead,Pääosin tai kokonaan etätyö,8300.0,200000.0,"Pörssilistatun yrityksen RSUt, jotka vestautuu neljä kertaa vuodessa.",True,,,Etä,16666.666666666668
2022-10-09 17:30:19.543,Palkansaaja,31-35 v,,10.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,CTO,Pääosin tai kokonaan toimistolla,5000.0,62500.0,Optioina useampi prosentti työnantajan osakekannasta,True,,,Toimisto,5208.333333333333
2022-10-09 17:34:45.610,Palkansaaja,36-40 v,,12.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Full-stack,Pääosin tai kokonaan etätyö,8000.0,100000.0,,True,,,Etä,8333.333333333334
2022-10-09 17:39:53.513,Palkansaaja,46-50 v,mies,25.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,Vanhempi ohjelmistokehittäjä,Pääosin tai kokonaan etätyö,5500.0,75000.0,,True,,,Etä,6250.0
2022-10-09 17:40:41.316,Laskuttaja,36-40 v,mies,15.0,13.0,Full stack,107.5,180000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,,,
2022-10-09 17:59:59.136,Palkansaaja,36-40 v,mies,14.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Software Engineer,Jotain siltä väliltä,8000.0,120000.0,Kuukausipalkka + Optiot,True,,,50/50,10000.0
2022-10-09 18:56:30.713,Palkansaaja,36-40 v,mies,20.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Web-analyytikko,Pääosin tai kokonaan etätyö,7300.0,90000.0,,False,,,Etä,7500.0
2022-10-09 19:31:27.704,Laskuttaja,26-30 v,mies,4.0,1.0,Full stack,86.0,125000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,,,
2022-10-09 20:54:49.686,Palkansaaja,31-35 v,nainen,0.0,,,,,,,,PK-Seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,Junior frontend dev,Pääosin tai kokonaan etätyö,3750.0,47000.0,"Palkkamalliin kuului osakkeita n. 17t € arvosta, vestautumisaika 4 vuotta, kertyvät asteittain.",True,,"Työkokemusvuosien vaihtoehdoissa voisi olla kokonaislukujen sijaan mahdollista valita myös esim. ""alle vuosi"". Mun relevantti kokemus alalta on puoli vuotta, joten en haluais millään vastata ""nolla vuotta"" 😄",Etä,3916.6666666666665
2022-10-09 21:34:52.664,Palkansaaja,31-35 v,mies,6.0,,,,,,,,Lappeenranta,Konsulttitalossa,0.8,,Jotain siltä väliltä,4200.0,52500.0,,,,,50/50,4375.0
2022-10-09 22:07:02.512,Palkansaaja,31-35 v,,5.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,Team leader,Jotain siltä väliltä,5100.0,,,False,,,50/50,
2022-10-09 22:29:23.021,Palkansaaja,31-35 v,mies,6.0,,,,,,,,PK-Seutu,Konsulttitalossa,1.0,Ohjelmistokehittäjä,Pääosin tai kokonaan toimistolla,4730.0,61000.0,Kiinteä kuukausipalkka + vuosibonus yrityksen tuloksen mukaan,False,,,Toimisto,5083.333333333333
2022-10-10 06:26:34.080,Laskuttaja,31-35 v,mies,12.0,,,170.0,,Itse,"Suomesta, Ulkomailta",,,,,,,,,,,,,,
2022-10-10 06:52:45.143,Palkansaaja,26-30 v,mies,2.0,,,,,,,Helsingin Kaupunki,PK-Seutu,Julkinen tai kolmas sektori,1.0,"Backend, devops, projektipäällikkö",Pääosin tai kokonaan toimistolla,2300.0,28750.0,,False,,,Toimisto,2395.8333333333335
2022-10-10 07:46:57.646,Palkansaaja,31-35 v,,7.0,,,,,,,Fraktio,PK-Seutu,Konsulttitalossa,1.0,Suunnittelija,Jotain siltä väliltä,4900.0,61250.0,,True,,,50/50,5104.166666666667
2022-10-10 07:49:49.204,Laskuttaja,21-25 v,mies,7.0,4.0,"Backend, systems",120.0,135000.0,Itse,Ulkomailta,,,,,,,,,,,,,,
