Timestamp,Palkansaaja vai laskuttaja,Siirtynyt palkansaaja/laskuttaja,Ikä,Sukupuoli,Suomen kielen taito,Työkieli,Työkokemus alalta (vuosina),Vuosia nykyisellä työnantajalla,Työpaikkojen lukumäärä,Yrityksen koko,Koulutustaustasi,Opintoala,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Laskutettavat tunnit viikossa,Viikot ilman laskutusta,Laskutustavat,Sopimuksen pituus,Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Seniority,Virallinen senioriteetti,Kuukausipalkka,"Provisio (kk, brutto)",Lomaraha (EUR),Bonus (EUR),Osakkeet/optiot (EUR),Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Bonukset (kuvaus),Edut (ei luontoisedut),Vuosittaiset verovapaat edut (EUR),Luontoisedut,Käyttöjärjestelmä,Ohjelmointikieli,Web-kehykset,Data & ML,DevOps & pilvi,Tietokannat,Vapaa sana,Palaute,Vastaustunniste,Vuositulot,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2026-02-20 09:59:22.282,Palkansaaja,Ei,41-45,mies,Yes,Finnish,21.0,10.0,5.0,1001-5000,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),1.25,,,,,,,,,,,,Oulu,Konsultointi,1.0,0.0,"Developer, Full-Stack",Senior,Yes,4851.0,0.0,2903.0,0.0,0.0,,Alle markkinatason,"Lomaraha (Holiday bonus), Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Free office parking (during work hours), Training/Courses/Education budget, Snacks and beverages in office",400.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Limited car benefit",Windows + WSL,"JavaScript, TypeScript, Java","React, Angular, Node.js",SQL,"Docker, AWS, Microsoft Azure","PostgreSQL, SQL Server, Redis",,,332a621efd42101a,61115.0,"Developer, Full-Stack",5092.916666666667,5092.916666666667
2026-02-20 10:02:19.592,Palkansaaja,Ei,36-40,mies,Yes,English,13.0,6.0,2.0,10000+,Upper secondary – general (lukio / high school equivalent),Information and Communication Technologies (ICT / Computer Science),25.4,,,,,,,,,,,,PK-seutu,"Yritys, jossa softa tukirooli",1.0,0.0,"Architect, Software or Solutions",Staff / Principal / Lead,Yes,7400.0,0.0,3540.0,14000.0,0.0,,Yli markkinatason,"Lomaraha (Holiday bonus), Individual performance bonus, Company performance bonus, Referral bonus (for successful hires)","Health insurance, Work laptop, Free office parking (during work hours)",,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",macOS,"TypeScript, Java, Go","React, Spring Boot","Kafka, Pandas / NumPy","Linux server, Docker, Kubernetes","PostgreSQL, MySQL",,,97c92b5266ebae39,106340.0,"Architect, Software or Solutions",8861.666666666666,8861.666666666666
2026-02-20 10:02:34.572,Palkansaaja,Ei,31-35,mies,Yes,English,8.0,3.0,,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),8.0,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.8,"Developer, Full-Stack",Mid-level,Yes,5150.0,350.0,3000.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Commission (sales or performance-based)","Health insurance, Ryhmäeläkevakuutus (Additional employer pension contribution), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Home office equipment budget (chair, desk, etc.), Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office, Public transport subsidy (tax-free)",2000.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Linux (bare metal / native),"JavaScript, TypeScript, Java","React, Next.js, Node.js",SQL,"Linux server, Docker","PostgreSQL, MySQL, MongoDB",,,887249c2068cfed8,64800.0,"Developer, Full-Stack",5400.0,5400.0
2026-02-20 10:06:06.202,Palkansaaja,Ei,36-40,mies,Yes,Both,15.0,6.0,4.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),6.0,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.4,DevOps Engineer or Professional,Senior,Yes,6600.0,1200.0,3240.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Overtime extra pay (e.g. 1.5x or 2x pay rate), Commission (sales or performance-based), Referral bonus (for successful hires)","Health insurance, Work laptop, Home office equipment budget (chair, desk, etc.), Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office, Public transport subsidy (tax-free)",2000.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",Linux (bare metal / native),"TypeScript, Python, Bash",,,"Linux server, Docker, Terraform",MySQL,,,8b744faaf9bf4026,82440.0,DevOps Engineer or Professional,6870.0,6870.0
2026-02-20 10:07:05.083,Palkansaaja,Ei,46-50,mies,Yes,Finnish,25.0,3.0,8.0,1001-5000,Upper secondary – general (lukio / high school equivalent),,2.0,,,,,,,,,,,Yleisradio,Tampere,Julkinen/kolmas sektori,0.9866666666666667,0.6,DevOps Engineer or Professional,Senior,No,6322.0,0.0,5200.0,0.0,0.0,,Markkinataso,Lomaraha (Holiday bonus),"Health insurance, Work laptop, Free gym membership",,Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction),macOS,"Python, Go, Bash",,,"Kubernetes, Terraform, AWS","PostgreSQL, Redis, DynamoDB",,,17bf3bf940a61f77,81064.0,DevOps Engineer or Professional,6755.333333333333,6846.621621621621
2026-02-20 10:07:09.337,Palkansaaja,Ei,26-30,nainen,Yes,Both,7.0,1.0,4.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),,,,,,,,,,,,,PK-seutu,"Yritys, jossa softa tukirooli",1.0,0.2,"Developer, Full-Stack",Senior,No,4850.0,0.0,0.0,0.0,0.0,0,Alle markkinatason,,"Health insurance, Work laptop, Free office parking (during work hours), Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",,Full Lunch benefit employer pays 100% (luontoisetu/fringe benefit),macOS,"TypeScript, Java, C#","React, Vue.js, Next.js",,Kubernetes,"PostgreSQL, MongoDB",,,c6059f3e6680d4a2,58200.0,"Developer, Full-Stack",4850.0,4850.0
2026-02-20 10:08:05.430,Palkansaaja,Ei,36-40,mies,Yes,Both,14.0,7.0,2.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),2.0,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.5,"Architect, Software or Solutions",Staff / Principal / Lead,Yes,6775.0,1380.0,3237.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Commission (sales or performance-based), Referral bonus (for successful hires), certificate bonus, peer recognition bonus","Health insurance, Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Home office equipment budget (chair, desk, etc.), Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office, Public transport subsidy (tax-free)",1100.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,TypeScript,"React, Next.js, Node.js",,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), AWS",PostgreSQL,,,5bcab6b87c04ab0f,84537.0,"Architect, Software or Solutions",7044.75,7044.75
2026-02-20 10:09:24.066,Palkansaaja,Ei,26-30,mies,Yes,Both,8.0,5.0,3.0,1001-5000,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),2.0,,,,,,,,,,,,Oulu,Konsultointi,1.0,0.9,"Developer, Full-Stack",Senior,No,4425.0,0.0,0.0,0.0,0.0,,Alle markkinatason,Lomaraha (Holiday bonus),"Health insurance, Work laptop, Training/Courses/Education budget, Snacks and beverages in office",,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",Linux (bare metal / native),"TypeScript, Go",Vue.js,SQL,"Linux server, Docker, AWS",PostgreSQL,,,16f41eb60ed1df19,53100.0,"Developer, Full-Stack",4425.0,4425.0
2026-02-20 10:09:51.333,Palkansaaja,Ei,21-25,mies,Yes,Finnish,2.0,1.0,2.0,101-500,Upper secondary – general (lukio / high school equivalent),Information and Communication Technologies (ICT / Computer Science),0.0,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",0.6,0.09,ICT Specialist. Tasks range from Linux servers to backend development to cloud solutions.,Mid-level,Not sure,2115.0,0.0,0.0,0.0,0.0,,Markkinataso,"Company performance bonus, Sign-on bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Home office equipment budget (chair, desk, etc.), Free office parking (during work hours), Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Limited car benefit",Windows + WSL,"JavaScript, Python, Bash",,"SQL, TensorFlow, PyTorch","Linux server, Docker, AWS","PostgreSQL, Redis",,,4e96b6fe251a8163,25380.0,ICT Specialist. Tasks range from Linux servers to backend development to cloud solutions.,2115.0,3525.0
2026-02-20 10:10:30.978,Palkansaaja,Ei,36-40,mies,No,English,18.0,1.0,8.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),22.0,,,,,,,,,,,Globalization Partners,Etätyö,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,"Developer, Frontend",Senior,Not sure,110000.0,0.0,0.0,0.0,20000.0,salary and RSU options,Yli markkinatason,Stock options / equity,"Health insurance, Work remotely from abroad (1 week or more), Work laptop",,,macOS,TypeScript,React,,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), AWS",duckdb,,,bd2e597bb1b77994,1340000.0,"Developer, Frontend",111666.66666666667,111666.66666666667
2026-02-20 10:11:12.677,Palkansaaja,laskuttaja → palkansaaja,31-35,mies,Yes,Both,4.0,1.0,4.0,3-5,Basic education (peruskoulu / compulsory education),Information and Communication Technologies (ICT / Computer Science),170.0,,,,,,,,,,,,Salo,"Tuotetalossa, jonka core-bisnes on softa",1.0666666666666667,0.0,"Developer, Full-Stack",Mid-level,No,4500.0,0.0,2500.0,0.0,0.0,,Markkinataso,,Work remotely from abroad (1 week or more),0.0,,macOS,"JavaScript, TypeScript, Bash","Vue.js, Next.js, Node.js",SQL,"Linux server, Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins)","PostgreSQL, MongoDB, Drizzle",,,036b5c90fac12cb8,56500.0,"Developer, Full-Stack",4708.333333333333,4414.0625
2026-02-20 10:12:32.512,Laskuttaja,Ei,31-35,mies,Yes,Both,13.0,5.0,4.0,3-5,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),-50.0,5.0,"Backend, frontend, full-stack, mobile, AI",90.0,25000.0,5.0,30.0,Hourly billing,1-3 months,"Myself, Agencies","Finland, Abroad",,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,macOS,"TypeScript, Rust, Kotlin","React, Vue.js",SQL,"Docker, Terraform, Google Cloud Platform (GCP)","PostgreSQL, Redis",,,d51c58f61256bc61,,,,
2026-02-20 10:13:21.334,Palkansaaja,Ei,31-35,mies,Yes,Both,3.0,1.0,2.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)","Natural Sciences, Mathematics, and Statistics",27.0,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.8,"Developer, Full-Stack",Mid-level,Not sure,4700.0,0.0,0.0,0.0,0.0,,Markkinataso,Lomaraha (Holiday bonus),"Health insurance, Work laptop, Snacks and beverages in office",500.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"Python, Clojure, ClojureScript","Flask, re-frame, Reagent","SQL, PyTorch","Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), Google Cloud Platform (GCP)","PostgreSQL, Datomic",,,718e5389d89e77cd,56400.0,"Developer, Full-Stack",4700.0,4700.0
2026-02-20 10:14:30.555,Palkansaaja,Ei,36-40,mies,Yes,Finnish,15.0,2.0,8.0,11-50,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.05,"Architect, Software or Solutions",Senior,No,7300.0,1800.0,0.0,0.0,0.0,,Markkinataso,Profit sharing,"Health insurance, Work remotely from abroad (1 week or more), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Home office equipment budget (chair, desk, etc.), Free office parking (during work hours), Free gym membership, Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office, Public transport subsidy (tax-free)",7200.0,Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip),macOS,,,,,,,,e66d538cd6cbf9f2,87600.0,"Architect, Software or Solutions",7300.0,7300.0
2026-02-20 10:14:46.041,Palkansaaja,Ei,26-30,mies,No,English,10.0,0.0,6.0,501-1000,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),5.0,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0666666666666667,0.8,AI/ML Engineer,Senior,No,110000.0,0.0,0.0,7500.0,20000.0,,Yli markkinatason,"Individual performance bonus, Company performance bonus, Stock options / equity, Referral bonus (for successful hires)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Home office equipment budget (chair, desk, etc.), Monitors for home office",0.0,,macOS,"Python, Bash",,"Airflow, PyTorch, scikit-learn","Kubernetes, Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,Controversial lists of tech in the ML databases. Some of them are not really about the topic like airflow to ML,b7c22a67f755f545,1347500.0,AI/ML Engineer,112291.66666666667,105273.4375
2026-02-20 10:17:18.892,Laskuttaja,Ei,36-40,mies,Yes,Both,13.0,1.0,6.0,1,Bachelor’s degree – university (kandidaatti / alempi korkeakoulututkinto),Information and Communication Technologies (ICT / Computer Science),0.0,10.0,"Full-stack software development, devops, architecture",70.0,100000.0,37.5,9.0,Hourly billing,Varies significantly,"Myself, Agencies",Suomesta,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,macOS,"TypeScript, Python, Ruby","React, Django, Ruby on Rails","SQL, Pandas / NumPy","Linux server, Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins)","PostgreSQL, MySQL, Redis",,,05cb07b6fde6b132,,,,
2026-02-20 10:19:32.382,Palkansaaja,Ei,41-45,mies,Yes,Finnish,8.0,3.0,4.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),3.0,,,,,,,,,,,Traficom,PK-seutu,Julkinen/kolmas sektori,0.8,0.15,Data Engineer,Senior,Yes,4100.0,0.0,2500.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Individual performance bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate)","Health insurance, Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Training/Courses/Education budget, Public transport subsidy (tax-free), Liikunta- / kulttuurietu",300.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",Linux (bare metal / native),"JavaScript, Python, Bash","React, Django, FastAPI",SQL,"Linux server, Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,,c9ba210177865c14,51700.0,Data Engineer,4308.333333333333,5385.416666666666
2026-02-20 10:21:55.788,Palkansaaja,Ei,31-35,mies,Yes,Finnish,8.0,2.0,4.0,1001-5000,Master’s degree – AMK (YAMK),Information and Communication Technologies (ICT / Computer Science),11.0,,,,,,,,,,,Gofore,PK-seutu,Konsultointi,1.0,0.05,Cloud Infrastructure Engineer,Senior,Not sure,4766.0,0.0,2383.0,0.0,0.0,Stock Share Saving Plan from salary,Alle markkinatason,"Lomaraha (Holiday bonus), Sign-on bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate), Stock options / equity, Commission (sales or performance-based), Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Training/Courses/Education budget, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office, Public transport subsidy (tax-free)",800.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",macOS,"Python, Powershell, HCL (HashiCorp Language)",Django,SQL,"Windows server, Terraform, Microsoft Azure","PostgreSQL, Microsoft SQL",,,f3ca5a39e744f2b6,59575.0,Cloud Infrastructure Engineer,4964.583333333333,4964.583333333333
2026-02-20 10:23:54.884,Palkansaaja,Ei,46-50,mies,Yes,Both,22.0,13.0,6.0,51-100,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),2.5,,,,,,,,,,,,Turku,Konsultointi,1.0,0.95,"Developer, Desktop or Enterprise Applications",Senior,Yes,5480.0,0.0,3271.0,0.0,0.0,,Alle markkinatason,"Lomaraha (Holiday bonus), Company performance bonus, Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Free office parking (during work hours), Fixed-line internet to your home",200.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Windows,"C#, C, Oracle PL/SQL",,SQL,Linux server,Oracle,,,15d8eda4d79d9ca3,69031.0,"Developer, Desktop or Enterprise Applications",5752.583333333333,5752.583333333333
2026-02-20 10:24:10.512,Palkansaaja,Ei,31-35,nainen,Yes,Both,5.0,5.0,2.0,501-1000,"Master’s degree – university (FM, KTM, DI, etc.)","Business, Administration, and Law",10.0,,,,,,,,,,,Futurice,PK-seutu,Konsultointi,1.0,0.4,"Developer, Backend",Senior,No,5049.0,0.0,2643.35,1326.0,0.0,"Monthly salary + variable salary based on company performance. In addition, I have gained one-off recruitment bonuses and voluntary work payments (called spice hours compensation)",Markkinataso,"Lomaraha (Holiday bonus), Company performance bonus, Stock options / equity, Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Home office equipment budget (chair, desk, etc.), Free gym membership, Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",400.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"JavaScript, TypeScript, Bash","Next.js, Node.js, FastAPI",SQL,"Docker, Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins)","PostgreSQL, Redis, DynamoDB",,,94c29213d58e8ae3,64557.35,"Developer, Backend",5379.779166666666,5379.779166666666
